,Unnamed: 0,Artist,Name,Weekly_rank_avg,Peak_Position,Weeks_on_Chart,Genre
2866,2866,GLEE CAST,WHAT DOESN'T KILL YOU,61.65,,,POP
2867,2867,GLEE CAST,HERE'S TO US,50.6,,,POP
2868,2868,WHITNEY HOUSTON,I WANNA DANCE WITH SOMEBODY,94.0,1.0,20.0,"DANCE,POP,R&;B"
2869,2869,WHITNEY HOUSTON,GREATEST LOVE OF ALL,73.42857142857143,1.0,20.0,R&;B
2870,2870,HOT CHELLE RAE,I LIKE IT LIKE THAT,48.15,28.0,20.0,"DANCE-POP,ALTERNATIVE ROCK,POP-ROCK,POP,ROCK"
2871,2871,LADY ANTEBELLUM,JUST A KISS,81.0,7.0,42.0,COUNTRY
2872,2872,BRUNO MARS,RUNAWAY BABY,60.75,,,"ROCK,POP"
2873,2873,MARTINA MCBRIDE,I'M GONNA LOVE YOU THROUGH IT,47.38461538461539,61.0,20.0,COUNTRY
2874,2874,MEEK MILL,IMA BOSS,99.0,51.0,2.0,"REMIX,TRAP,RAP"
2875,2875,NICKI MINAJ,STUPID HOE,77.42857142857143,59.0,5.0,"ELECTRO,EXPERIMENTAL,HYPHY,BOUNCE,HIP-HOP,BEEF,RAP"
2876,2876,JAY Z KANYE WEST,NO CHURCH IN THE WILD,70.05,72.0,5.0,"RAP,PRODUCER"
2877,2877,DEADMAU5,RAISE YOUR WEAPON,27.711111111111112,,,"DUBSTEP,HOUSE,PROGRESSIVE HOUSE,ELECTRONIC,POP"
2878,2878,THE BAND PERRY,ALL YOUR LIFE,96.0,37.0,23.0,"COUNTRY,ROCK"
2879,2879,KELLY CLARKSON,MR. KNOW IT ALL,92.5,10.0,23.0,POP
2880,2880,ZAC BROWN BAND,KEEP ME IN MIND,33.5,35.0,20.0,"COUNTRY,ROCK"
2881,2881,T,5 O'CLOCK,69.25,10.0,20.0,"R&;B,RAP"
2882,2882,B.O.B,STRANGE CLOUDS,46.30769230769231,7.0,20.0,RAP
2883,2883,RICK ROSS,YOU THE BOSS,21.68,62.0,17.0,RAP
2884,2884,WAKA FLOCKA FLAME,ROUND OF APPLAUSE,79.0,86.0,8.0,RAP
2885,2885,GLEE CAST,LA ISLA BONITA,89.25,,,POP
2886,2886,COLBIE CAILLAT,BRIGHTER THAN THE SUN,33.45,47.0,25.0,ROCK
2887,2887,PITBULL,GIVE ME EVERYTHING,91.33333333333331,1.0,45.0,"R&;B,ELECTRO-POP,POP,RAP"
2888,2888,ERIC CHURCH,DRINK IN MY HAND,36.60416666666666,40.0,20.0,"COUNTRY,ROCK"
2889,2889,GLEE CAST,HUMAN NATURE,50.5,,,POP
2890,2890,GLEE CAST,BLACK OR WHITE,44.93103448275862,,,"SCREEN,SOUNDTRACK,POP"
2891,2891,GLEE CAST,WANNA BE STARTIN' SOMETHIN',24.5,,,POP
2892,2892,GLEE CAST,BAD,92.0,,,"COVER,SCREEN,SOUNDTRACK,POP"
2893,2893,JASON ALDEAN,TATTOOS ON THIS TOWN,65.0,38.0,20.0,"COUNTRY,ROCK"
2894,2894,JUSTIN MOORE,BAIT A HOOK,86.4,63.0,10.0,"COUNTRY,ROCK"
2895,2895,HUNTER HAYES,STORM WARNING,75.8,78.0,12.0,"COUNTRY,ROCK"
2896,2896,DRAKE,HEADLINES,44.4,13.0,25.0,"CANADA,RAP"
2897,2897,FOSTER THE PEOPLE,PUMPED UP KICKS,85.53333333333333,3.0,40.0,"INDIE ROCK,ADULT ALTERNATIVE,MEMES,ELECTRONIC ROCK,ELECTRO-POP,ELECTRONIC,POP-ROCK,POP,ALTERNATIVE POP,ALTERNATIVE,ALTERNATIVE ROCK,ROCK"
2898,2898,DAVID NAIL,LET IT RAIN,26.55555555555556,51.0,20.0,POP
2899,2899,BEYONCE,COUNTDOWN,43.895833333333336,71.0,15.0,"R&;B,POP"
2900,2900,LADY GAGA,MARRY THE NIGHT,75.33333333333333,29.0,12.0,"TECHNO,ELECTRONIC ROCK,DANCE-POP,ELECTRONIC,ELECTRO-POP,SYNTH-POP,POP"
2901,2901,SKRILLEX,KYOTO,95.0,74.0,4.0,"DANCE,DUBSTEP,ROCK"
2902,2902,BRAD PAISLEY,CAMOUFLAGE,96.75,87.0,9.0,"COUNTRY,ROCK"
2903,2903,NICKI MINAJ,SUPER BASS,80.0,3.0,39.0,"POP,RAP"
2904,2904,GLEE CAST,MOVES LIKE JAGGER / JUMPIN' JACK FLASH,24.45,,,POP
2905,2905,GLEE CAST,THE FIRST TIME EVER I SAW YOUR FACE,83.5,,,POP
2906,2906,GLEE CAST,SUMMER NIGHTS,65.21052631578948,,,POP
2907,2907,VAN HALEN,TATTOO,26.5,,,ROCK
2908,2908,SNOW PATROL,CALLED OUT IN THE DARK,97.0,,,ROCK
2909,2909,LANA DEL REY,VIDEO GAMES,36.66666666666666,,,"BALLAD,BAROQUE POP,INDIE POP,POP"
2910,2910,NELLY,THE CHAMP,55.4,61.0,3.0,RAP
2911,2911,AVRIL LAVIGNE,WISH YOU WERE HERE,41.75,65.0,7.0,"POP-ROCK,CANADA,POP"
2912,2912,NICKELBACK,WHEN WE STAND TOGETHER,27.454545454545453,44.0,16.0,ROCK
2913,2913,DAUGHTRY,CRAWLING BACK TO YOU,86.0,41.0,10.0,ROCK
2914,2914,JASON DERULO,IT GIRL,84.5,17.0,22.0,"POP,R&;B"
2915,2915,LIL WAYNE,SHE WILL,89.0,3.0,21.0,RAP
2916,2916,3OH!3,SET YOU FREE,61.333333333333336,,,POP
2917,2917,WALE,THAT WAY,28.33333333333333,49.0,18.0,RAP
2918,2918,B.O.B,PLAY THE GUITAR,33.833333333333336,98.0,2.0,RAP
2919,2919,BLAKE SHELTON,GOD GAVE ME YOU,95.0,22.0,25.0,"COUNTRY,ROCK"
2920,2920,JUSTIN BIEBER,MISTLETOE,72.0,11.0,10.0,"HOLIDAY,CHRISTMAS,CANADA,POP"
2921,2921,LADY ANTEBELLUM,WE OWNED THE NIGHT,76.81818181818181,31.0,20.0,COUNTRY
2922,2922,LIL WAYNE,BLUNT BLOWIN,28.0,33.0,6.0,RAP
2923,2923,MAC MILLER,DONALD TRUMP,49.0,75.0,7.0,"PRODUCER,RAP"
2924,2924,V.I.C.,WOBBLE,61.65,94.0,2.0,RAP
2925,2925,SKRILLEX,FIRST OF THE YEAR,95.33333333333331,85.0,3.0,"DANCE,ELECTRO,DUBSTEP,ELECTRONIC,POP"
2926,2926,ROSCOE DASH,GOOD GOOD NIGHT,72.5,91.0,4.0,RAP
2927,2927,ADAM LAMBERT,BETTER THAN I KNOW MYSELF,58.6,,,"POP,GLAM ROCK,POP-ROCK,BALLAD"
2928,2928,JUSTIN BIEBER,DRUMMER BOY,84.75,86.0,2.0,"CHRISTMAS,RAP,CANADA,POP"
2929,2929,THE SCRIPT,NOTHING,81.375,32.0,20.0,"IRELAND,ROCK"
2930,2930,MAC MILLER,KNOCK KNOCK,73.0,,,RAP
2931,2931,MIRANDA LAMBERT,BAGGAGE CLAIM,83.47058823529412,44.0,20.0,COUNTRY
2932,2932,DEV,IN THE DARK,66.0,11.0,20.0,RAP
2933,2933,T,BANG BANG POW POW,37.375,48.0,2.0,"R&;B,RAP"
2934,2934,GLEE CAST,SURVIVOR / I WILL SURVIVE,95.5,,,POP
2935,2935,GLEE CAST,MAN IN THE MIRROR,96.0,,,POP
2936,2936,NICKI MINAJ,ROMAN IN MOSCOW,98.0,64.0,2.0,RAP
2937,2937,TAYLOR SWIFT,SPARKS FLY,20.857142857142858,17.0,20.0,"POP-ROCK,COUNTRY,POP"
2938,2938,GLEE CAST,ABC,72.66666666666667,,,"SCREEN,SOUNDTRACK,POP"
2939,2939,KELLY CLARKSON,I'LL BE HOME FOR CHRISTMAS,94.5,,,"CHRISTMAS,POP"
2940,2940,ACE HOOD,BODY 2 BODY,76.0,65.0,13.0,"R&;B,RAP"
2941,2941,GLEE CAST,GIRLS JUST WANT TO HAVE FUN,76.13333333333334,,,"SCREEN,SOUNDTRACK,POP"
2942,2942,GLEE CAST,I KISSED A GIRL,47.333333333333336,,,POP
2943,2943,BIG SEAN,MARVIN & CHARDONNAY,72.75,32.0,20.0,RAP
2944,2944,GLEE CAST,RUMOUR HAS IT / SOMEONE LIKE YOU,68.5,11.0,3.0,POP
2945,2945,GLEE CAST,I'M THE ONLY ONE,20.90625,,,POP
2946,2946,GLEE CAST,CONSTANT CRAVING,69.25,,,"SCREEN,SOUNDTRACK,POP"
2947,2947,ENRIQUE IGLESIAS,I LIKE HOW IT FEELS,93.5,74.0,3.0,POP
2948,2948,MICHAEL BUBLE,IT'S BEGINNING TO LOOK A LOT LIKE CHRISTMAS,92.25,,,"HOLIDAY,CHRISTMAS,JAZZ,POP"
2949,2949,JAY Z KANYE WEST,OTIS,28.541666666666668,12.0,20.0,"RAP,PRODUCER"
2950,2950,THE BAND PERRY,IF I DIE YOUNG,29.714285714285715,14.0,53.0,COUNTRY
2951,2951,ALEXANDRA STAN,MR. SAXOBEAT,28.761904761904763,21.0,20.0,"DANCE-POP,EURODANCE,DANCE,POP"
2952,2952,JERROD NIEMANN,ONE MORE DRINKIN' SONG,60.5,72.0,18.0,"ROCK,COUNTRY"
2953,2953,RIHANNA,CHEERS,57.15,7.0,18.0,"R&;B,POP"
2954,2954,NICKELBACK,LULLABY,82.46153846153847,,,ROCK
2955,2955,PITBULL,RAIN OVER ME,57.15,30.0,19.0,"POP,RAP"
2956,2956,DARIUS RUCKER,I GOT NOTHIN',84.66666666666667,84.0,10.0,"COUNTRY,ROCK"
2957,2957,MANA,EL VERDADERO AMOR PERDONA,89.78571428571429,,,"EN ESPA\XC3\XB1OL,POP"
2958,2958,ELI YOUNG BAND,CRAZY GIRL,21.0,30.0,36.0,"CANADA,COUNTRY"
2959,2959,BRANTLEY GILBERT,COUNTRY MUST BE COUNTRY WIDE,28.20408163265306,50.0,21.0,"COUNTRY,ROCK"
2960,2960,TAYLOR SWIFT,IF THIS WAS A MOVIE,39.95454545454545,10.0,2.0,"COUNTRY,POP"
2961,2961,DRAKE,HATE SLEEPING ALONE,71.9,,,"R&;B,CANADA,RAP"
2962,2962,GLEE CAST,YOU AND I / YOU AND I,95.52941176470588,,,POP
2963,2963,GLEE CAST,I CAN'T GO FOR THAT / YOU MAKE MY DREAMS,50.65,,,POP
2964,2964,GLEE CAST,HIT ME WITH YOUR BEST SHOT / ONE WAY OR ANOTHER,67.83333333333333,,,POP
2965,2965,DRAKE,WE'LL BE FINE,21.33333333333333,,,"CANADA,RAP"
2966,2966,BLAKE SHELTON,FOOTLOOSE,53.1,63.0,2.0,"COUNTRY,ROCK"
2967,2967,DRAKE,SHOT FOR ME,85.16666666666667,,,"R&;B,CANADA,RAP"
2968,2968,TAYLOR SWIFT,SUPERMAN,69.05,,,"COUNTRY,POP"
2969,2969,BAD MEETS EVIL,LIGHTERS,92.0,4.0,22.0,"POP,RAP"
2970,2970,MATT NATHANSON,RUN,73.2,,,"ROCK,POP,COUNTRY"
2971,2971,MAC MILLER,SMILE BACK,22.6,,,"TRAP,CONSCIOUS HIP-HOP,RAP"
2972,2972,GLEE CAST,UPTOWN GIRL,27.0,,,POP
2973,2973,FAITH HILL,COME HOME,72.5,,,"COUNTRY,ROCK"
2974,2974,RONNIE DUNN,COST OF LIVIN',73.9047619047619,86.0,8.0,COUNTRY
2975,2975,CHRIS BROWN,WET THE BED,37.36842105263158,77.0,10.0,"DMV,R&;B,RAP"
2976,2976,GEORGE STRAIT,HERE FOR A GOOD TIME,78.0,46.0,20.0,"COUNTRY,ROCK"
2977,2977,RED HOT CHILI PEPPERS,THE ADVENTURES OF RAIN DANCE MAGGIE,44.7,38.0,17.0,ROCK
2978,2978,TAYLOR SWIFT,HAUNTED,19.142857142857142,63.0,2.0,"POP-ROCK,COUNTRY,POP"
2979,2979,KEITH URBAN,LONG HOT SUMMER,56.333333333333336,45.0,18.0,COUNTRY
2980,2980,LIL WAYNE,HOW TO LOVE,80.0,5.0,24.0,"R&;B,POP,RAP"
2981,2981,KATY PERRY,LAST FRIDAY NIGHT,86.0,1.0,24.0,"DANCE-POP,POP"
2982,2982,HOT CHELLE RAE,TONIGHT TONIGHT,68.625,7.0,30.0,"ALTERNATIVE ROCK,POP-ROCK,DANCE-POP,POP,ROCK"
2983,2983,RODNEY ATKINS,TAKE A BACK ROAD,73.0,23.0,23.0,"COUNTRY,ROCK"
2984,2984,NEW BOYZ,BETTER WITH THE LIGHTS OFF,69.83333333333333,38.0,19.0,"R&;B,RAP"
2985,2985,WALE,AMBITION,63.5,,,RAP
2986,2986,MINDLESS BEHAVIOR,MRS. RIGHT,57.0,72.0,10.0,RAP
2987,2987,BOW WOW,SWEAT,72.25,,,RAP
2988,2988,KASKADE,LESSONS IN LOVE,89.66666666666667,,,POP
2989,2989,LLOYD,DEDICATION TO MY EX,43.24,79.0,5.0,"R&;B,RAP"
2990,2990,BRITNEY SPEARS,I WANNA GO,63.66666666666666,7.0,20.0,"HI-NRG,DANCE-POP,POP"
2991,2991,DJ KHALED,I'M ON ONE,33.714285714285715,10.0,23.0,"MOTOWN,PRODUCER,CANADA,RAP"
2992,2992,LADY GAGA,THE EDGE OF GLORY,55.65,3.0,24.0,"ELECTRONIC ROCK,ELECTRONIC,ELECTRO-POP,DISCO,DANCE-POP,POP"
2993,2993,TOBY KEITH,MADE IN AMERICA,80.66666666666667,40.0,20.0,"COUNTRY,ROCK"
2994,2994,SEAN PAUL,GOT 2 LUV U,76.5,84.0,6.0,"POP,RAP"
2995,2995,DEMI LOVATO,SKYSCRAPER,83.9,10.0,15.0,"BALLAD,POP"
2996,2996,WALE,FOCUSED,65.2,,,RAP
2997,2997,MIGUEL,QUICKIE,90.0,62.0,14.0,"SOUL,SOUL POP,FUNK,R&;B"
2998,2998,ANDY GRAMMER,KEEP YOUR HEAD UP,99.0,53.0,20.0,"ROCK,POP"
2999,2999,BEYONCE,BEST THING I NEVER HAD,44.77777777777778,16.0,20.0,"SOUL,NEO SOUL,SOUL POP,R&;B,POP"
3000,3000,TRACE ADKINS,JUST FISHIN',74.4,61.0,20.0,COUNTRY
3001,3001,CHINA ANNE MCCLAIN,CALLING ALL THE MONSTERS,79.0,86.0,2.0,"DISNEY,SOUNDTRACK,POP"
3002,3002,TYGA,STILL GOT IT,99.0,,,RAP
3003,3003,JENNIFER LOPEZ,PAPI,78.375,96.0,3.0,"POP,RAP"
3004,3004,EVANESCENCE,LOST IN PARADISE,54.6,,,"BALLAD,PIANO,ROCK"
3005,3005,MATT NATHANSON,FASTER,80.81818181818181,74.0,12.0,POP
3006,3006,JAKE OWEN,BAREFOOT BLUE JEAN NIGHT,46.6,21.0,24.0,"COUNTRY,R&;B,ROCK"
3007,3007,JASON ALDEAN,DIRT ROAD ANTHEM,95.14285714285714,7.0,27.0,"COUNTRY,ROCK"
3008,3008,GLEE CAST,FIX YOU,59.13333333333333,,,"SCREEN,SOUNDTRACK,POP"
3009,3009,T.I.,I'M FLEXIN',55.0,,,RAP
3010,3010,KENNY CHESNEY,YOU AND TEQUILA,75.0,33.0,20.0,"COUNTRY,ROCK"
3011,3011,GLEE CAST,RUN THE WORLD,57.333333333333336,,,POP
3012,3012,STEVE HOLY,LOVE DON'T RUN,53.75,78.0,7.0,POP
3013,3013,WIZ KHALIFA,NO SLEEP,98.0,6.0,15.0,RAP
3014,3014,KELLY ROWLAND,MOTIVATION,74.92307692307692,17.0,25.0,"R&;B,RAP"
3015,3015,GLEE CAST,SOMEWHERE,74.0909090909091,,,POP
3016,3016,JASON DERULO,FIGHT FOR YOU,48.77272727272727,,,"POP,R&;B"
3017,3017,BLINK,AFTER MIDNIGHT,85.9090909090909,,,"POP-ROCK,POP,PUNK ROCK,POP-PUNK,ROCK"
3018,3018,COLDPLAY,EVERY TEARDROP IS A WATERFALL,63.71428571428572,14.0,18.0,"UK,ELECTRONIC,ELECTRONIC ROCK,ALTERNATIVE POP,ALTERNATIVE,ALTERNATIVE ROCK,POP-ROCK,POP,ROCK"
3019,3019,CRAIG CAMPBELL,FISH,93.0,83.0,10.0,POP
3020,3020,KREAYSHAWN,GUCCI GUCCI,51.7,57.0,10.0,"WEST COAST,RAP"
3021,3021,FOO FIGHTERS,WALK,98.0,83.0,13.0,"POST-GRUNGE,GRUNGE,ALTERNATIVE ROCK,INDIE ROCK,HARD ROCK,ROCK"
3022,3022,TYGA,FAR AWAY,92.0,86.0,7.0,RAP
3023,3023,ZAC BROWN BAND,KNEE DEEP,88.0,18.0,20.0,"COUNTRY,ROCK"
3024,3024,GLEE CAST,IT'S NOT UNUSUAL,44.66666666666666,,,POP
3025,3025,GLEE CAST,YOU CAN'T STOP THE BEAT,56.65,,,"TV,COVER,POP"
3026,3026,BIRDMAN,Y.U. MAD,93.0,,,RAP
3027,3027,DEMI LOVATO,FIX A HEART,82.08333333333333,,,"R&;B,POP"
3028,3028,GLEE CAST,WE GOT THE BEAT,19.384615384615383,,,"SOUNDTRACK,COVER,POP"
3029,3029,BILLY CURRINGTON,LOVE DONE GONE,27.6,58.0,15.0,"COUNTRY,ROCK"
3030,3030,DEMI LOVATO,UNBROKEN,28.0,,,"POP,R&;B"
3031,3031,CHRIS BROWN,BEAUTIFUL PEOPLE,23.85185185185185,43.0,4.0,"ITALY,DMV,EURODANCE,ELECTRO HOUSE,R&;B"
3032,3032,THE BLACK EYED PEAS,JUST CAN'T GET ENOUGH,72.25,3.0,31.0,"POP,ELECTRONIC,RAP"
3033,3033,HUGH LAURIE,POLICE DOG BLUES,89.5,58.0,2.0,"R&;B,BLUES,ROCK"
3034,3034,DAVID GUETTA,WHERE THEM GIRLS AT,66.95,14.0,20.0,"ELECTRO-POP,DANCE,POP"
3035,3035,LUPE FIASCO,OUT OF MY HEAD,53.3,40.0,17.0,"R&;B,RAP"
3036,3036,DIERKS BENTLEY,AM I THE ONLY ONE,69.125,39.0,20.0,"COUNTRY,ROCK"
3037,3037,"TONY BENNETT, AMY WINEHOUSE",BODY AND SOUL,70.64285714285714,,,"SOUL,JAZZ,R&;B"
3038,3038,JENNIFER LOPEZ,ON THE FLOOR,83.23076923076923,3.0,29.0,"DANCE-POP,DANCE,RAP,POP"
3039,3039,JOJO,DISASTER,80.8,,,"R&;B,ROCK"
3040,3040,SCOTTY MCCREERY,I LOVE YOU THIS BIG,34.95,11.0,16.0,"AMERICAN IDOL,COUNTRY,ROCK"
3041,3041,PISTOL ANNIES,HELL ON HEELS,85.52631578947368,55.0,3.0,COUNTRY
3042,3042,KATY PERRY,E.T.,18.32258064516129,1.0,30.0,"REMIX,HIP-HOP,ELECTRONIC,RAP,POP"
3043,3043,LIL WAYNE,MEGAMAN,73.44444444444444,,,RAP
3044,3044,LUKE BRYAN,COUNTRY GIRL,72.4,22.0,20.0,"COUNTRY,ROCK"
3045,3045,YOUNG THE GIANT,MY BODY,95.0,,,ROCK
3046,3046,LIL WAYNE,IT'S GOOD,52.6,,,"GANGSTA RAP,HARDCORE HIP-HOP,RAP"
3047,3047,LIL WAYNE,HOW TO HATE,70.65,,,RAP
3048,3048,LIL WAYNE,NIGHTMARES OF THE BOTTOM,87.15,,,RAP
3049,3049,LIL WAYNE,PRESIDENT CARTER,70.875,,,RAP
3050,3050,LIL WAYNE,SO SPECIAL,57.94736842105263,,,RAP
3051,3051,TRAIN,"SAVE ME, SAN FRANCISCO",86.33333333333333,75.0,11.0,ROCK
3052,3052,CHRIS BROWN,SHE AIN'T YOU,35.23943661971831,27.0,20.0,"DMV,POP,R&;B"
3053,3053,BRUNO MARS,THE LAZY SONG,68.6470588235294,4.0,27.0,"POP-ROCK,R&;B,POP"
3054,3054,MAC MILLER,FRICK PARK MARKET,83.0,60.0,2.0,RAP
3055,3055,JENNIFER LOPEZ,I'M INTO YOU,96.91666666666669,41.0,15.0,"RAP,POP"
3056,3056,DAVID GUETTA,NIGHT OF YOUR LIFE,58.55555555555556,,,"DANCE,POP"
3057,3057,JASON DERULO,DON'T WANNA GO HOME,51.66666666666666,14.0,15.0,"DANCE-POP,ELECTRO-POP,POP,R&;B"
3058,3058,MAROON 5,NEVER GONNA LEAVE THIS BED,94.0,55.0,18.0,POP
3059,3059,FLORENCE + THE MACHINE,WHAT THE WATER GAVE ME,95.0,,,"ART POP,ART ROCK,INDIE ROCK,INDIE POP,ALTERNATIVE,ALTERNATIVE ROCK,ROCK"
3060,3060,RIHANNA,MAN DOWN,86.15,59.0,14.0,"GANGSTA RAP,REGGAE,R&;B,POP"
3061,3061,CHRISTINA PERRI,ARMS,93.76923076923076,94.0,2.0,ROCK
3062,3062,TINIE TEMPAH,TILL I'M GONE,99.0,90.0,4.0,"UK RAP,UK,RAP"
3063,3063,BLAKE SHELTON,HONEY BEE,93.8,13.0,20.0,"COUNTRY,ROCK"
3064,3064,JASON ALDEAN WITH KELLY CLARKSON,DON'T YOU WANNA STAY,51.96296296296296,31.0,31.0,COUNTRY
3065,3065,JAY Z KANYE WEST,WHO GON STOP ME,76.91666666666667,44.0,2.0,"RAP,PRODUCER"
3066,3066,RIHANNA,CALIFORNIA KING BED,77.42857142857143,37.0,14.0,"R&;B,POP"
3067,3067,NICOLE SCHERZINGER,DON'T HOLD YOUR BREATH,49.38709677419355,,,"RAP,R&;B"
3068,3068,WIZ KHALIFA,ON MY LEVEL,93.33333333333331,52.0,9.0,RAP
3069,3069,BRAD PAISLEY,OLD ALABAMA,76.5,38.0,20.0,"COUNTRY,ROCK"
3070,3070,LUPE FIASCO,THE SHOW GOES ON,72.61538461538461,9.0,33.0,RAP
3071,3071,MIGUEL,SURE THING,81.0,36.0,23.0,"SOUL,SOUL POP,R&;B"
3072,3072,BIG SEAN,MY LAST,18.38888888888889,30.0,21.0,RAP
3073,3073,EVANESCENCE,WHAT YOU WANT,28.16,,,ROCK
3074,3074,T.I.,WE DON'T GET DOWN LIKE Y'ALL,92.0,,,RAP
3075,3075,TREY SONGZ,UNUSUAL,87.0,68.0,11.0,"R&;B,RAP"
3076,3076,CHRIS BROWN,LOOK AT ME NOW,25.0,6.0,27.0,"DMV,EAST COAST,RAP"
3077,3077,ERIC CHURCH,HOMEBOY,75.41666666666667,53.0,21.0,"COUNTRY,ROCK"
3078,3078,T,BEST LOVE SONG,52.31578947368421,33.0,20.0,R&;B
3079,3079,JUSTIN MOORE,IF HEAVEN WASN'T SO FAR AWAY,95.0,49.0,20.0,"COUNTRY,ROCK"
3080,3080,FIVE FINGER DEATH PUNCH,UNDER AND OVER IT,87.11111111111111,,,"NU-METAL,ALTERNATIVE METAL,HARD ROCK,THRASH METAL,METAL,HEAVY METAL,GROOVE METAL,ROCK"
3081,3081,MAT KEARNEY,SHIPS IN THE NIGHT,77.375,,,ROCK
3082,3082,LIL WAYNE,JOHN,49.36363636363637,22.0,20.0,RAP
3083,3083,DJ DRAMA,OH MY,63.71428571428572,95.0,3.0,RAP
3084,3084,CHRIS YOUNG,TOMORROW,63.73333333333333,36.0,21.0,"COUNTRY,ROCK"
3085,3085,TAYLOR SWIFT,MEAN,20.08,11.0,20.0,"BLUEGRASS,COUNTRY"
3086,3086,"SELENA GOMEZ, THE SCENE",WHO SAYS,98.0,21.0,20.0,POP
3087,3087,ENRIQUE IGLESIAS WITH USHER,DIRTY DANCER,19.133333333333333,18.0,12.0,"LATIN POP,POP"
3088,3088,FRANK OCEAN,NOVACANE,61.0,82.0,4.0,R&;B
3089,3089,KIRK FRANKLIN,I SMILE,53.55,85.0,18.0,"GOSPEL,RELIGION,CHRISTIAN,R&;B,POP"
3090,3090,P!NK,FUCKIN' PERFECT,30.23809523809524,2.0,30.0,"POP-ROCK,ADULT CONTEMPORARY,BALLAD,POP,ROCK"
3091,3091,50 CENT,OUTLAW,65.0,,,RAP
3092,3092,YC,RACKS,91.625,42.0,17.0,RAP
3093,3093,TAYLOR SWIFT,THE STORY OF US,65.25,41.0,12.0,"POP-PUNK,POP-ROCK,COUNTRY,POP"
3094,3094,ACE HOOD,HUSTLE HARD,81.375,60.0,16.0,RAP
3095,3095,KE$HA,BLOW,84.6923076923077,7.0,26.0,"ELECTRO-POP,POP"
3096,3096,KATY PERRY,FIREWORK,83.33333333333333,1.0,39.0,"ADULT CONTEMPORARY,DANCE-POP,ROCK,POP"
3097,3097,THE BAND PERRY,YOU LIE,83.83333333333333,42.0,20.0,"COUNTRY,ROCK"
3098,3098,COLBIE CAILLAT,WHAT IF,34.484848484848484,,,ROCK
3099,3099,SEETHER,COUNTRY SONG,64.11111111111111,72.0,18.0,"ROCK,POST-GRUNGE,ALTERNATIVE METAL"
3100,3100,WIZ KHALIFA,ROLL UP,93.0,13.0,22.0,RAP
3101,3101,LINKIN PARK,IRIDESCENT,76.4375,81.0,3.0,"BALLAD,ALTERNATIVE ROCK,ROCK"
3102,3102,JOSH TURNER,I WOULDN'T BE A MAN,73.0,,,"COUNTRY,ROCK"
3103,3103,JAVIER COLON,STITCH BY STITCH,88.0,17.0,2.0,POP
3104,3104,DON OMAR,TABOO,71.0625,,,"POP,REGGAETON,EN ESPA\XC3\XB1OL"
3105,3105,DIA FRAMPTON,INVENTING SHADOWS,76.6842105263158,,,POP
3106,3106,"BLAKE SHELTON, DIA FRAMPTON",I WON'T BACK DOWN,73.15789473684211,,,ROCK
3107,3107,TINIE TEMPAH,WRITTEN IN THE STARS,44.1,12.0,20.0,"RAPCORE,RAP"
3108,3108,DAVID GUETTA,LITTLE BAD GIRL,40.0,,,"ELECTRO HOUSE,DANCE,POP"
3109,3109,DIA FRAMPTON,HEARTLESS,94.0,57.0,4.0,POP
3110,3110,PITBULL,SHAKE SENORA,16.0,69.0,2.0,"POP,ELECTRO-POP,RAP"
3111,3111,DIA FRAMPTON,LOSING MY RELIGION,54.3,54.0,2.0,POP
3112,3112,COLDPLAY,MOVING TO MARS,48.5,,,ROCK
3113,3113,NEW BOYZ,BACKSEAT,82.625,26.0,20.0,RAP
3114,3114,COLDPLAY,MAJOR MINUS,39.66666666666666,,,"UK,ALTERNATIVE,ALTERNATIVE ROCK,ROCK"
3115,3115,BIG SEAN,HIGH,97.0,,,RAP
3116,3116,JEREMIH,DOWN ON ME,98.25,4.0,33.0,"R&;B,RAP"
3117,3117,LADY GAGA,BORN THIS WAY,38.10344827586207,1.0,20.0,"ELECTRONIC,ELECTRO-POP,SYNTH-POP,DISCO,LGBTQ+,POP"
3118,3118,VICTORIOUS CAST,BEST FRIEND'S BROTHER,100.0,86.0,4.0,"TV,SCREEN,TEEN POP,DANCE-POP,SYNTH-POP,SOUNDTRACK,POP,R&;B"
3119,3119,MIRANDA LAMBERT,HEART LIKE MINE,43.6,44.0,20.0,"COUNTRY,ROCK"
3120,3120,CHRIS BROWN,NEXT TO YOU,96.5,26.0,3.0,"CANADA,DMV,POP,R&;B"
3121,3121,JILL SCOTT,SO IN LOVE,81.0,,,"R&;B,NEO SOUL,SOUL,SOUL POP,POP"
3122,3122,JESSIE J,PRICE TAG,51.333333333333336,23.0,20.0,"POP,RAP"
3123,3123,KANYE WEST,ALL OF THE LIGHTS,50.85,18.0,25.0,"POP,PRODUCER,RAP"
3124,3124,BRUNO MARS,JUST THE WAY YOU ARE,64.75,1.0,48.0,"BALLAD,ADULT CONTEMPORARY,SOUL POP,SOUL,R&;B,POP"
3125,3125,SHANIA TWAIN,TODAY IS YOUR DAY,92.0,,,"COUNTRY,ROCK"
3126,3126,DR. DRE,I NEED A DOCTOR,17.0,4.0,20.0,"WEST COAST,RAP"
3127,3127,"MUMFORD, SONS",THE CAVE,99.0,27.0,20.0,"ADULT ALTERNATIVE,INDIE ROCK,FOLK,FOLK ROCK,UK,ROCK"
3128,3128,JOE JONAS,SEE NO MORE,89.38461538461539,,,POP
