,Artist,Name,Genre,Weekly_rank_avg,Peak_Position,Weeks_on_Chart,grammy_win
883,TROYE SIVAN,MY MY MY!,"LGBTQ+,POP",0.1975155279503105,0.5020408163265306,0.2,0.0
884,"FARRUKO, NICKI MINAJ, BAD BUNNY, 21 SAVAGE, RVSSIAN",KRIPPY KUSH,"POP,JAMAICA,EN ESPA\XC3\XB1OL,REMIX,RAP,LATIN TRAP,LATIN MUSIC",0.2761801242236025,0.7551020408163265,0.0470588235294117,0.0
885,TAYLOR SWIFT,...READY FOR IT?,"ELECTRONIC,ELECTRO-POP,POP",0.6085045389393215,0.0306122448979591,0.2117647058823529,0.0
886,ENRIQUE IGLESIAS,EL BANO,"PUERTO RICO,LATIN URBAN,LATIN POP,REGGAETON,POP,EN ESPA\XC3\XB1OL,LATIN MUSIC",0.6990683229813665,0.6020408163265305,0.1411764705882353,0.0
887,"LUIS FONSI, DADDY YANKEE",DESPACITO,"MEMES,CANADA,REGGAETON,LATIN MUSIC,EN ESPA\XC3\XB1OL,LATIN POP,REMIX,POP",0.8427263811703172,0.0,0.5882352941176471,0.0
888,BRUNO MARS,THAT'S WHAT I LIKE,"FUNK,R&;B,POP",0.1589522009181745,0.0,0.5882352941176471,1.0
889,MAREN MORRIS,I COULD USE A LOVE SONG,COUNTRY,0.9767701863354036,0.5612244897959183,0.2235294117647059,0.0
890,CLEAN BANDIT,I MISS YOU,"ELECTRONIC,POP",0.9607808340727596,0.5061224489795918,0.1999999999999999,0.0
891,NIALL HORAN,TOO MUCH TO ASK,"IRELAND,BALLAD,FOLK,POP",0.4481529911735862,0.6632653061224489,0.1176470588235294,0.0
892,"MACHINE GUN KELLY,, AMBASSADORS, BEBE REXHA",HOME,"SOUNDTRACK,ALTERNATIVE,RAP,POP",0.5090062111801242,0.9081632653061223,0.0352941176470588,0.0
893,P!NK,WHAT ABOUT US,"LGBTQ+,ELECTRO-POP,POP",0.9392857142857144,0.1224489795918367,0.2352941176470588,0.0
894,TAYLOR SWIFT,LOOK WHAT YOU MADE ME DO,"BEEF,DANCE-POP,ALTERNATIVE POP,ELECTRO-POP,POP",0.98944099378882,0.0,0.2117647058823529,0.0
895,ZAYN,DUSK TILL DAWN,POP,0.8917701863354037,0.4387755102040815,0.1764705882352941,0.0
896,NAV,WANTED YOU,"EAST COAST,RAP",0.7138509316770187,0.6428571428571428,0.0588235294117647,0.0
897,TAY,THE RACE,"HIP-HOP,AMERICAN UNDERGROUND,TRAP,RAP",0.9331262939958594,0.4387755102040815,0.2117647058823529,0.0
898,HUNCHO JACK,EYE 2 EYE,"MOTOWN,TRAP,RAP",0.8136335403726708,0.6591836734693877,0.0729411764705882,0.0
899,HUNCHO JACK,MODERN SLAVERY,"MOTOWN,TRAP,RAP",0.1420807453416149,0.2877551020408163,0.3270588235294118,0.0
900,HUNCHO JACK,DUBAI SHIT,"MOTOWN,TRAP,RAP",0.3463975155279503,0.3918367346938775,0.1576470588235294,0.0
901,HUNCHO JACK,MOTORCYCLE PATCHES,"MOTOWN,TRAP,RAP",0.5354037267080746,0.3734693877551019,0.1788235294117647,0.0
902,HUNCHO JACK,SAINT,"MOTOWN,TRAP,RAP",0.7899313501144165,0.4163265306122449,0.0941176470588235,0.0
903,EMINEM,WALK ON WATER,"BALLAD,PIANO,RAP",0.9084886128364388,0.1326530612244897,0.0352941176470588,0.0
904,KENDRICK LAMAR,HUMBLE.,"HIP-HOP,PRODUCER,CONSCIOUS HIP-HOP,POP,TRAP,WEST COAST,RAP",0.9049689440993788,0.0,0.4117647058823529,1.0
905,SHAWN MENDES,THERE'S NOTHING HOLDIN' ME BACK,"LATIN POP,DANCE,ALTERNATIVE POP,POP-ROCK,CANADA,POP",0.6713509316770186,0.0510204081632653,0.3764705882352941,0.0
906,"BIG SEAN, METRO BOOMIN",GO LEGEND,"TRAP,RAP",0.6937888198757765,0.4959183673469387,0.1858823529411764,0.0
907,LUKE COMBS,WHEN IT RAINS IT POURS,COUNTRY,0.7238819875776398,0.3265306122448979,0.2117647058823529,0.0
908,"BIG SEAN, METRO BOOMIN",PULL UP N WRECK,"TRAP,RAP",0.6959006211180125,0.8061224489795917,0.0,0.0
909,"MIGOS, MARSHMELLO",DANGER,"TRAP,ELECTRONIC,DANCE,RAP",0.0910072913853632,0.3326530612244897,0.2047058823529412,0.0
910,EMINEM,UNTOUCHABLE,"ROCK,CONSCIOUS HIP-HOP,RAP",0.5652173913043478,0.5979591836734693,0.1364705882352941,0.0
911,"21 SAVAGE, OFFSET, METRO BOOMIN",GHOSTFACE KILLERS,"ATLANTA,TRAP,RAP",0.7571428571428572,0.346938775510204,0.0588235294117647,0.0
912,CALVIN HARRIS,FAKING IT,"RAP,DANCE,POP",0.7360248447204969,0.9489795918367346,0.0235294117647058,0.0
913,POST MALONE,CONGRATULATIONS,RAP,0.8585093167701863,0.0714285714285714,0.5647058823529412,0.0
914,KELLY CLARKSON,LOVE SO SOFT,"SOUL,R&;B,TRAP",0.7360248447204969,0.4693877551020408,0.1294117647058823,0.0
915,KODAK BLACK,TRANSPORTIN',"TRAP,RAP",0.2686740480691331,0.4591836734693877,0.1647058823529411,0.0
916,GARTH BROOKS,ASK ME HOW I KNOW,COUNTRY,0.7677018633540373,0.7142857142857142,0.0588235294117647,0.0
917,ROMEO SANTOS,BELLA Y SENSUAL,"REGGAETON,POP,EN ESPA\XC3\XB1OL,LATIN MUSIC,BACHATA",0.6848970251716248,0.4387755102040815,0.1952941176470588,0.0
918,LIL UZI VERT,SAUCE IT UP,"CLOUD RAP,TRAP,RAP",0.661583850931677,0.4897959183673468,0.1529411764705882,0.0
919,YO GOTTI,RAKE IT UP,"TRAP,RAP",0.6176528277214777,0.0714285714285714,0.2352941176470588,0.0
920,KESHA,PRAYING,"ADULT CONTEMPORARY,PIANO,SOUL POP,SOUL,BALLAD,POWER POP,ALTERNATIVE POP,POP",0.2559671694764862,0.2142857142857142,0.2235294117647059,0.0
921,LIAM PAYNE,STRIP THAT DOWN,"MOTOWN,RAP,UK,POP",0.4984472049689441,0.0918367346938775,0.3058823529411765,0.0
922,BLACKBEAR,DO RE MI,R&;B,0.4333333333333334,0.3979591836734693,0.2705882352941177,0.0
923,NIALL HORAN,SLOW HANDS,"IRELAND,POP",0.239751552795031,0.1020408163265306,0.3411764705882353,0.0
924,CHRIS JANSON,FIX A DRINK,COUNTRY,0.151407867494824,0.673469387755102,0.1411764705882353,0.0
925,JAKE PAUL,IT'S EVERYDAY BRO,"HIP-HOP,TRAP,RAP,MEMES,BEEF,YOUTUBE",0.8451345755693582,0.9183673469387754,0.0,0.0
926,POST MALONE,GO FLEX,"TRAP,RAP",0.9788819875776398,0.7653061224489796,0.1058823529411764,0.0
927,SHAKIRA,PERRO FIEL,"EN ESPA\XC3\XB1OL,POP",0.98944099378882,0.5244897959183674,0.0729411764705882,0.0
928,LIL PEEP,AWFUL THINGS,"RAP ROCK,EMO RAP,POP-PUNK,EAST COAST,ALTERNATIVE ROCK,EMO,TRAP,CLOUD RAP,ALTERNATIVE,RAP",0.9788819875776398,0.4163265306122449,0.148235294117647,0.0
929,YOUNG THUG,RELATIONSHIP,"TRAP,RAP",0.3766986636551854,0.6530612244897959,0.1411764705882353,0.0
930,CARLY PEARCE,EVERY LITTLE THING,COUNTRY,0.9662111801242236,0.5,0.1764705882352941,0.0
931,MACKLEMORE,GLORIOUS,"POP,RAP",0.9683229813664598,0.4897959183673468,0.1999999999999999,0.0
932,CHRIS BROWN,QUESTIONS,"DANCEHALL,R&;B",0.8838509316770187,0.7857142857142856,0.1294117647058823,0.0
933,"TIM MCGRAW, FAITH HILL",THE REST OF OUR LIFE,COUNTRY,0.3682194616977225,0.4877551020408163,0.1270588235294117,0.0
934,KANE BROWN,WHAT IFS,COUNTRY,0.454011387163561,0.2551020408163265,0.2470588235294117,0.0
935,LIL UZI VERT,XO TOUR LLIF3,"HIP-HOP,EMO RAP,MEMES,ALTERNATIVE,ALTERNATIVE R&;B,TRAP,RAP",0.6559523809523811,0.0612244897959183,0.3764705882352941,0.0
936,"THE CHAINSMOKERS, COLDPLAY",SOMETHING JUST LIKE THIS,"ADULT CONTEMPORARY,FUTURE BASS,ADULT ALTERNATIVE,ALTERNATIVE ROCK,ELECTRONIC ROCK,UK,EAST COAST,ELECTRO-POP,ELECTRONIC,DANCE,POP",0.6093167701863355,0.0204081632653061,0.4352941176470588,0.0
937,GOLDLINK,CREW,RAP,0.296201624462494,0.4489795918367346,0.2235294117647059,0.0
938,TAYLOR SWIFT,CALL IT WHAT YOU WANT,"SYNTH-POP,ELECTRO-POP,POP",0.9788819875776398,0.2653061224489795,0.0,0.0
939,"21 SAVAGE, OFFSET, METRO BOOMIN",RAP SAVED ME,"MOTOWN,TRAP,RAP",0.493167701863354,0.6428571428571428,0.0117647058823529,0.0
940,TAYLOR SWIFT,GORGEOUS,"TRAP,ELECTRO-POP,POP",0.8708552317247971,0.1224489795918367,0.0235294117647058,0.0
941,FLORIDA GEORGIA LINE,SMOOTH,COUNTRY,0.5232608695652174,0.8979591836734693,0.0588235294117647,0.0
942,G,THE PLAN,"TRAP,RAP",0.2444099378881988,0.4224489795918367,0.1529411764705882,0.0
943,"FUTURE, YOUNG THUG",PATEK WATER,"ATLANTA,CLOUD RAP,TRAP,RAP",0.7712215320910973,0.5,0.0235294117647058,0.0
944,DJ KHALED,WILD THOUGHTS,"NEO SOUL,HIP-HOP,POP-ROCK,CLOUD RAP,DANCEHALL,SOUL,POP,RAP,R&;B",0.8944099378881988,0.010204081632653,0.2235294117647059,0.0
945,SAM HUNT,BODY LIKE A BACK ROAD,"POP COUNTRY,POP,COUNTRY",0.2767080745341615,0.0510204081632653,0.4588235294117647,0.0
946,SAM SMITH,PRAY,"REMIX,RAP,POP",0.3340786749482402,0.5510204081632653,0.0,0.0
947,"21 SAVAGE, OFFSET, METRO BOOMIN",MAD STALKERS,"MOTOWN,TRAP,RAP",0.2920186335403727,0.3122448979591836,0.2823529411764706,0.0
948,KHALID,LOCATION,R&;B,0.8979296066252587,0.1530612244897959,0.4823529411764705,0.0
949,JON PARDI,HEARTACHE ON THE DANCE FLOOR,COUNTRY,0.8389751552795032,0.4693877551020408,0.188235294117647,0.0
950,JACQUEES,B.E.D.,"ALTERNATIVE R&;B,R&;B",0.8521739130434783,0.693877551020408,0.1294117647058823,0.0
951,KENNY CHESNEY,ALL THE PRETTY GIRLS,COUNTRY,0.6832298136645963,0.6326530612244897,0.1411764705882353,0.0
952,KIP MOORE,MORE GIRLS LIKE YOU,COUNTRY,0.8204968944099379,0.6632653061224489,0.1176470588235294,0.0
953,CHRIS BROWN,HIGH END,"TRAP,R&;B,RAP",0.2289630029705644,0.8265306122448979,0.0,0.0
954,SZA,LOVE GALORE,"TRAP,RAP,R&;B",0.8204968944099379,0.3163265306122448,0.2117647058823529,0.0
955,"FUTURE, YOUNG THUG",NO CAP,"ATLANTA,TRAP,RAP",0.4783850931677019,0.5857142857142856,0.1176470588235294,0.0
956,FUTURE,FEED ME DOPE,"ATLANTA,TRAP,RAP",0.3968944099378882,0.4183673469387754,0.1599999999999999,0.0
957,WISIN,ESCAPATE CONMIGO,"POP,LATIN MUSIC,REGGAETON,EN ESPA\XC3\XB1OL",0.662111801242236,0.6326530612244897,0.2117647058823529,0.0
958,"FUTURE, YOUNG THUG",ALL DA SMOKE,"ATLANTA,TRAP,RAP",0.8732919254658386,0.557142857142857,0.1458823529411765,0.0
959,2 CHAINZ,IT'S A VIBE,"DMV,WEST COAST,TRAP,R&;B,RAP",0.7518633540372671,0.4387755102040815,0.2117647058823529,0.0
960,FUTURE,4 DA GANG,"ATLANTA,TRAP,RAP",0.9155279503105592,0.2551020408163265,0.2776470588235294,0.0
961,LIAM PAYNE,BEDROOM FLOOR,"FUNK-POP,POP",0.9411712511091396,0.3571428571428571,0.2141176470588235,0.0
962,"FUTURE, YOUNG THUG",THREE,"ATLANTA,TRAP,RAP",0.8162732919254658,0.5122448979591836,0.1905882352941176,0.0
963,JAMES ARTHUR,SAY YOU WON'T LET GO,"UK,POP",0.910248447204969,0.1020408163265306,0.5882352941176471,0.0
964,CHEAT CODES,NO PROMISES,"DANCE,POP",0.6937888198757765,0.3775510204081632,0.2470588235294117,0.0
965,DUSTIN LYNCH,SMALL TOWN BOY,COUNTRY,0.5591614906832298,0.3571428571428571,0.2117647058823529,0.0
966,GUCCI MANE,CURVE,"CANADA,TRAP,RAP,R&;B",0.7248792270531401,0.673469387755102,0.0117647058823529,0.0
967,CALVIN HARRIS,FEELS,"DANCE,RAP,POP",0.5318840579710145,0.1938775510204081,0.188235294117647,0.0
968,GUCCI MANE,STUNTING AIN'T NUTHIN,"TRAP,RAP",0.7677018633540373,0.4061224489795917,0.188235294117647,0.0
969,JASON ALDEAN,THEY DON'T KNOW,COUNTRY,0.5031987577639753,0.673469387755102,0.1176470588235294,0.0
970,BILLY CURRINGTON,DO I MAKE YOU WANNA,COUNTRY,0.2983060417843027,0.4693877551020408,0.1999999999999999,0.0
971,LIN,ALMOST LIKE PRAYING,"LATIN POP,POP,LATIN MUSIC,EN ESPA\XC3\XB1OL,RAP",0.2934851621808144,0.3122448979591837,0.2823529411764706,0.0
972,KENDRICK LAMAR,LOYALTY.,"POP,PRODUCER,CONSCIOUS HIP-HOP,R&;B,TRAP,WEST COAST,RAP",0.742058562555457,0.1326530612244897,0.2823529411764706,1.0
973,MAREN MORRIS,DEAR HATE,COUNTRY,0.6726708074534162,0.3979591836734694,0.188235294117647,0.0
974,A BOOGIE WIT DA HOODIE,SAY A',RAP,0.2354873387482083,0.7551020408163265,0.0,0.0
975,BTS,DNA,"BOY BAND,ELECTRONIC,ELECTRO-POP,DANCE,K-POP (\XEC\XBC\X80\XEC\X9D\XB4\XED\X8C\X9D),KOREAN,POP",0.8495341614906833,0.673469387755102,0.0235294117647058,0.0
976,CHILDISH GAMBINO,REDBONE,"ALTERNATIVE R&;B,NEO SOUL,MEMES,NEO-PSYCHEDELIA,SOUL,R&;B",1.0,0.1122448979591836,0.4941176470588234,1.0
977,BHAD BHABIE,HI BICH,RAP,0.5156935817805384,0.6591836734693877,0.1152941176470588,0.0
978,A BOOGIE WIT DA HOODIE,UNDEFEATED,"TRAP,RAP",0.9577639751552796,0.5346938775510204,0.1529411764705882,0.0
979,A BOOGIE WIT DA HOODIE,BEAST MODE,"TRAP,RAP",0.1409494232475599,0.2938775510204081,0.2517647058823529,0.0
980,BROTHERS OSBORNE,IT AIN'T MY FAULT,COUNTRY,0.831055900621118,0.7959183673469387,0.1647058823529411,0.0
981,OLD DOMINION,NO SUCH THING AS A BROKEN HEART,COUNTRY,0.3283298826777087,0.4591836734693877,0.1999999999999999,0.0
982,MEEK MILL,WHATEVER YOU NEED,"R&;B,RAP",0.7017080745341615,0.510204081632653,0.1294117647058823,0.0
983,DJ KHALED,I'M THE ONE,"TROPICAL HOUSE,CANADA,POP,TRIP-HOP,R&;B,RAP",0.7933451641526177,0.0,0.2352941176470588,0.0
984,MALUMA,FELICES LOS 4,"REGGAETON,LATIN POP,POP,LATIN MUSIC,EN ESPA\XC3\XB1OL",0.3047950310559006,0.4795918367346938,0.2117647058823529,0.0
985,SELENA GOMEZ,FETISH,"RAP,ELECTRO-POP,POP",0.7262780697563307,0.2653061224489795,0.1176470588235294,0.0
986,THE REVIVALISTS,WISH I KNEW YOU,"ALTERNATIVE ROCK,POP-ROCK,ADULT ALTERNATIVE,ADULT CONTEMPORARY,POP-PUNK,POP,INDIE ROCK,ROCK",0.9234472049689442,0.846938775510204,0.0823529411764705,0.0
987,FUTURE,MASK OFF,"ATLANTA,MEMES,RAP,TRAP",0.7001242236024845,0.0408163265306122,0.3411764705882353,0.0
988,LORDE,HOMEMADE DYNAMITE,"ELECTRO-POP,SYNTH-POP,REMIX,NEW ZEALAND,R&;B,ALTERNATIVE,ALTERNATIVE POP,ALTERNATIVE ROCK,RAP,POP",0.7254658385093168,0.3306122448979591,0.1435294117647058,0.0
989,MIDLAND,DRINKIN' PROBLEM,COUNTRY,0.4375298614429049,0.4489795918367346,0.2117647058823529,0.0
990,BHAD BHABIE,THESE HEAUX,RAP,0.98944099378882,0.7755102040816326,0.0117647058823529,0.0
991,METRO BOOMIN,NO COMPLAINTS,"CANADA,TRAP,RAP",0.5359316770186335,0.7142857142857142,0.0352941176470588,0.0
992,PLAYBOI CARTI,MAGNOLIA,"CLOUD RAP,ATLANTA,TRAP,MEMES,RAP",0.9472049689440992,0.2857142857142857,0.2117647058823529,0.0
993,KANE BROWN,FOUND YOU,COUNTRY,0.6163561076604555,0.1265306122448979,0.2235294117647059,0.0
994,BRUNO MARS,VERSACE ON THE FLOOR,"R&;B,POP",0.2503105590062112,0.3265306122448979,0.1411764705882353,0.0
995,KATY PERRY,SWISH SWISH,"ELECTRO-HOP,BEEF,RAP,DEEP HOUSE,HOUSE,POP",0.896169772256729,0.4591836734693877,0.0941176470588235,0.0
996,DYLAN SCOTT,MY GIRL,COUNTRY,0.8606211180124224,0.3877551020408162,0.2117647058823529,0.0
997,HAILEE STEINFELD,MOST GIRLS,"ELECTRO-POP,TROPICAL HOUSE,POP",0.9630434782608696,0.5816326530612245,0.1647058823529411,0.0
998,LIL UZI VERT,DARK QUEEN,"EMO RAP,ALTERNATIVE,ALTERNATIVE R&;B,R&;B,CLOUD RAP,TRAP,RAP",0.4350931677018634,0.9183673469387754,0.0,0.0
999,LIL UZI VERT,NEON GUTS,"CLOUD RAP,TRAP,RAP",0.4474120082815734,0.7959183673469387,0.0,0.0
1000,XXXTENTACION,REVENGE,"RAP,EMO,FOLK,ALTERNATIVE",0.8020186335403727,0.7755102040816326,0.0,0.0
1001,JUSTIN MOORE,SOMEBODY ELSE WILL,COUNTRY,0.4898680124223603,0.5918367346938775,0.1294117647058823,0.0
1002,THE WEEKND,REMINDER,"ALTERNATIVE R&;B,CANADA,RAP,R&;B,ELECTRO-POP,POP",0.6254658385093168,0.3061224489795918,0.1764705882352941,0.0
1003,DEJ LOAF,NO FEAR,"R&;B,POP,RAP",0.8838509316770187,0.3326530612244897,0.1152941176470588,0.0
1004,"KYGO, SELENA GOMEZ",IT AIN'T ME,"ELECTRO-POP,TROPICAL HOUSE,ELECTRONIC,DANCE-POP,DANCE,POP",0.5565217391304348,0.0918367346938775,0.3176470588235294,0.0
1005,KENDRICK LAMAR,DNA.,"POLITICS,PRODUCER,NEWS,CONSCIOUS HIP-HOP,TRAP,WEST COAST,RAP",0.1245623941276115,0.0306122448979591,0.2117647058823529,0.0
1006,LIL UZI VERT,TWO,"ALTERNATIVE R&;B,R&;B,CLOUD RAP,TRAP,RAP",0.9736024844720496,0.5897959183673469,0.0964705882352941,0.0
1007,LIL UZI VERT,FOR REAL,"TRAP,ELECTRO-HOP,RAP",0.5881987577639752,0.446938775510204,0.1764705882352941,0.0
1008,LIL UZI VERT,UNFAZED,"CANADA,ALTERNATIVE,ALTERNATIVE R&;B,CLOUD RAP,TRAP,R&;B,RAP",0.2794278185582534,0.436734693877551,0.2188235294117647,0.0
1009,LIL UZI VERT,NO SLEEP LEAK,"CLOUD RAP,TRAP,RAP",0.3809293765815504,0.310204081632653,0.2329411764705882,0.0
1010,XXXTENTACION,DEPRESSION & OBSESSION,"ACOUSTIC,EMO,INDIE ROCK,ALTERNATIVE ROCK,R&;B,FOLK",0.3976338361431529,0.3,0.1552941176470588,0.0
1011,XXXTENTACION,SAVE ME,"RAP,EMO RAP,CLOUD RAP,ALTERNATIVE",0.2914906832298137,0.5857142857142856,0.1435294117647058,0.0
1012,XXXTENTACION,CARRY ON,"EMO,NEO SOUL,RAP,R&;B",0.6378260869565218,0.3918367346938775,0.1458823529411764,0.0
1013,FIFTH HARMONY,DOWN,"DANCEHALL,GIRL GROUP,RAP,DANCE,POP",0.3416459627329192,0.4183673469387755,0.0941176470588235,0.0
1014,HALSEY,NOW OR NEVER,"ALTERNATIVE POP,ALTERNATIVE,POP,R&;B,ELECTRONIC",0.7043478260869566,0.1632653061224489,0.2117647058823529,0.0
1015,YFN LUCCI,EVERYDAY WE LIT,"TRAP,RAP",0.6832298136645963,0.3265306122448979,0.2117647058823529,0.0
1016,A BOOGIE WIT DA HOODIE,DROWNING,"TRAP,RAP",0.1941558441558442,0.3775510204081632,0.2235294117647059,0.0
1017,ED SHEERAN,CASTLE ON THE HILL,"ADULT ALTERNATIVE,ADULT CONTEMPORARY,POP-ROCK,FOLK ROCK,FOLK,UK,POP",0.402936194240542,0.0510204081632653,0.3647058823529412,0.0
1018,LADY ANTEBELLUM,YOU LOOK GOOD,COUNTRY,0.3121561668145519,0.5918367346938775,0.2117647058823529,0.0
1019,DAVID GUETTA,2U,"ELECTRO-POP,DANCE,POP",0.6019574628270282,0.1530612244897959,0.1058823529411764,0.0
1020,MILEY CYRUS,YOUNGER NOW,"ELECTRONIC ROCK,ELECTRO-POP,ELECTRONIC,POP-ROCK,ALTERNATIVE,ALTERNATIVE POP,POP",0.3947577639751553,0.3,0.1552941176470588,0.0
1021,THE CHAINSMOKERS,HONEST,"DANCE,ELECTRONIC,POP",0.8105978260869565,0.7755102040816326,0.0235294117647058,0.0
1022,COLE SWINDELL,FLATLINER,COUNTRY,0.1790934320074005,0.5612244897959183,0.188235294117647,0.0
1023,RAE SREMMURD,PERPLEXING PEGASUS,"TRAP,RAP",0.9653061224489798,0.846938775510204,0.0117647058823529,0.0
1024,CHRIS LANE,FOR HER,COUNTRY,0.98944099378882,0.9285714285714284,0.0235294117647058,0.0
1025,KODAK BLACK,PATTY CAKE,"TRAP,RAP",0.98944099378882,0.7653061224489796,0.0117647058823529,0.0
1026,2 CHAINZ,4 AM,"ATLANTA,TRAP,RAP",0.5670807453416149,0.5510204081632653,0.1176470588235294,0.0
1027,CHRIS BROWN,PRIVACY,"DMV,REGGAE,JAMAICA,DANCEHALL,SOUL,RAP,R&;B",0.5213250517598343,0.6224489795918366,0.1764705882352941,0.0
1028,MAJOR LAZER,KNOW NO BETTER,"ELECTRO-POP,REGGAE,REGGAETON,ELECTRO,R&;B,RAP,DANCE,ELECTRONIC,DANCEHALL,POP",0.2321053758834869,0.8775510204081631,0.0117647058823529,0.0
1029,BRETT YOUNG,IN CASE YOU DIDN'T KNOW,COUNTRY,0.5686645962732919,0.183673469387755,0.3058823529411765,0.0
1030,MIGOS,SLIPPERY,"HIP-HOP,TRAP,RAP",0.1421863354037267,0.2857142857142857,0.2235294117647059,0.0
1031,THOMAS RHETT,CRAVING YOU,COUNTRY,0.3675155279503106,0.3877551020408162,0.2117647058823529,0.0
1032,MILEY CYRUS,MALIBU,"POP COUNTRY,POP-ROCK,POP",0.7845962732919255,0.0918367346938775,0.1529411764705882,0.0
1033,TEE GRIZZLEY,FIRST DAY OUT,"TRAP,RAP",0.9366459627329192,0.4795918367346938,0.2117647058823529,0.0
1034,WIZ KHALIFA,SOMETHING NEW,"R&;B,RAP",0.7157190635451506,0.2979591836734693,0.1435294117647058,0.0
1035,NICKY JAM,EL AMANTE,"RAP,LATIN MUSIC,LATIN POP,REGGAETON,EN ESPA\XC3\XB1OL,POP",0.8662525879917184,0.9285714285714284,0.1529411764705882,0.0
1036,JULIA MICHAELS,ISSUES,POP,0.662111801242236,0.1020408163265306,0.3176470588235294,0.0
1037,CAMILA CABELLO,OMG,"MOTOWN,M\XC3\XA9XICO,CUBA,TRAP,R&;B,RAP,POP",0.7677018633540373,0.3714285714285714,0.1011764705882353,0.0
1038,"CHINA ANNE MCCLAIN, THOMAS DOHERTY, DYLAN PLAYFAIR",WHAT'S MY NAME,POP,0.6379769299023957,0.6122448979591836,0.0117647058823529,0.0
1039,FUTURE,YOU DA BADDEST,"R&;B,ATLANTA,RAP",0.7391925465838509,0.3775510204081632,0.0,0.0
1040,"SOFIA CARSON, CAMERON BOYCE, BOOBOO STEWART, MITCHELL HOPE",CHILLIN' LIKE A VILLAIN,"FUNK-POP,POP",0.6885093167701863,0.2244897959183673,0.3011764705882352,0.0
1041,"AYO, TEO",ROLEX,"HIP-HOP,MEMES,DANCE,RAP",0.9172877846790892,0.1938775510204081,0.2705882352941177,0.0
1042,DRAKE,PASSIONFRUIT,"POP,DANCEHALL,TROPICAL HOUSE,CANADA,R&;B",0.6937888198757765,0.0714285714285714,0.2117647058823529,0.0
1043,JASON DERULO,SWALLA,"DANCE,RAP,POP",0.4826086956521739,0.2857142857142857,0.2117647058823529,0.0
1044,FLORIDA GEORGIA LINE,"GOD, YOUR MAMA, AND ME","BOY BAND,COUNTRY,POP",0.951164596273292,0.4591836734693877,0.1999999999999999,0.0
1045,LINKIN PARK,HEAVY,"ELECTRONIC,POP,ALTERNATIVE ROCK",0.391207298136646,0.4489795918367346,0.1999999999999999,0.0
1046,KESHA,LEARN TO LET GO,"POP,POP-ROCK,ALTERNATIVE DANCE",0.5295962732919255,0.5367346938775509,0.148235294117647,0.0
1047,DRAKE,SIGNS,"DANCEHALL,CANADA,R&;B,RAP",0.7219461697722568,0.3571428571428571,0.0470588235294117,0.0
1048,LINKIN PARK,IN THE END,"ALTERNATIVE METAL,ALTERNATIVE ROCK,METAL,HARD ROCK,RAP ROCK,NU-METAL,RAP,ROCK",0.8204968944099379,0.010204081632653,0.4352941176470588,0.0
1049,THE CHAINSMOKERS,CLOSER,"FUTURE BASS,DANCE,ELECTRONIC,POP",0.6003416149068324,0.0,0.5882352941176471,0.0
1050,KEITH URBAN,THE FIGHTER,"POP COUNTRY,COUNTRY",0.9049689440993788,0.3775510204081632,0.2470588235294117,0.0
1051,MEEK MILL,WINS & LOSSES,RAP,0.7771493952271984,0.236734693877551,0.1788235294117647,0.0
1052,MEEK MILL,1942 FLOWS,RAP,0.5297181079789776,0.4367346938775509,0.1788235294117647,0.0
1053,RASCAL FLATTS,YOURS IF YOU WANT IT,COUNTRY,0.7476953252696961,0.7142857142857142,0.0941176470588235,0.0
1054,ROMEO SANTOS,IMITADORA,"LATIN MUSIC,EN ESPA\XC3\XB1OL,POP,BACHATA",0.6980124223602485,0.2204081632653061,0.2541176470588235,0.0
1055,JAY,THE STORY OF O.J.,"EAST COAST,CONSCIOUS HIP-HOP,RAP",0.8099378881987578,0.2244897959183673,0.0117647058823529,0.0
1056,MEEK MILL,WE BALL,"MEMORIAL,RAP",0.8069210292812777,0.6183673469387754,0.0470588235294117,0.0
1057,MEEK MILL,FUCK THAT CHECK UP,"TRAP,RAP",0.2608695652173913,0.2775510204081632,0.24,0.0
1058,MEEK MILL,HEAVY HEART,RAP,0.9260869565217392,0.3938775510204081,0.2164705882352941,0.0
1059,MIGOS,BAD AND BOUJEE,"EAST COAST,ATLANTA,MEMES,TRAP,RAP",0.9260869565217392,0.0,0.4,0.0
1060,KYLE,ISPY,"POP,TRAP,RAP",0.7233540372670808,0.0306122448979591,0.3294117647058823,0.0
1061,BRUNO MARS,24K MAGIC,"FUNK-POP,FUNK,POP",0.6844720496894411,0.0306122448979591,0.4588235294117647,1.0
1062,JAY-Z,4:44,"SOUL,RAP",0.6726708074534162,0.346938775510204,0.0,0.0
1063,CAMILA CABELLO,CRYING IN THE CLUB,"TROPICAL HOUSE,M\XC3\XA9XICO,CUBA,WEST COAST,AUSTRALIA,R&;B,DANCE-POP,DANCE,POP",0.4100155279503106,0.4693877551020408,0.0823529411764705,0.0
1064,FRENCH MONTANA,A LIE,RAP,0.8627329192546584,0.4040816326530612,0.1694117647058823,0.0
1065,BLAKE SHELTON,EVERY TIME I HEAR THAT SONG,COUNTRY,0.3474534161490684,0.5612244897959183,0.1058823529411764,0.0
1066,"JAKE PAUL, ERIKA COSTELL",JERIKA,"POP,YOUTUBE,RAP",0.6663354037267082,0.4653061224489795,0.1317647058823529,0.0
